Path,Name,Size (Bytes),Modified Time
D:\sources\replacementmanifests\microsoft-certificateauthority-enrollment-serverupgrade-replacement.man,microsoft-certificateauthority-enrollment-serverupgrade-replacement.man,1941,1701675696.0
D:\sources\replacementmanifests\microsoft-certificateservices-ca-serverupgrade-replacement.man,microsoft-certificateservices-ca-serverupgrade-replacement.man,2089,1701675696.0
D:\sources\replacementmanifests\microsoft-certificateservices-mscep-serverupgrade-replacement.man,microsoft-certificateservices-mscep-serverupgrade-replacement.man,2018,1701675696.0
D:\sources\replacementmanifests\microsoft-certificateservices-ocsp-serverupgrade-replacement.man,microsoft-certificateservices-ocsp-serverupgrade-replacement.man,1959,1701675696.0
D:\sources\replacementmanifests\microsoft-certificateservices-policy-serverupgrade-replacement.man,microsoft-certificateservices-policy-serverupgrade-replacement.man,1936,1701675696.0
D:\sources\replacementmanifests\microsoft-certificateservices-webenrollment-serverupgrade-replacement.man,microsoft-certificateservices-webenrollment-serverupgrade-replacement.man,2057,1701675698.0
D:\sources\replacementmanifests\microsoft-hyper-v-client-migration-replacement.man,microsoft-hyper-v-client-migration-replacement.man,1368,1701675696.0
D:\sources\replacementmanifests\microsoft-hyper-v-drivers-migration-replacement.man,microsoft-hyper-v-drivers-migration-replacement.man,634,1701675696.0
D:\sources\replacementmanifests\microsoft-hyper-v-migration-replacement.man,microsoft-hyper-v-migration-replacement.man,6052,1701675698.0
D:\sources\replacementmanifests\microsoft-onecore-tiledatarepository-replacement.man,microsoft-onecore-tiledatarepository-replacement.man,918,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-advertisingid-replacement.man,microsoft-windows-advertisingid-replacement.man,1239,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-coresystem-initmachineconfig-replacement.man,microsoft-windows-coresystem-initmachineconfig-replacement.man,898,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-credentialmanagementrole-replacement.man,microsoft-windows-credentialmanagementrole-replacement.man,1954,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-credentialmanagementrole-tools-replacement.man,microsoft-windows-credentialmanagementrole-tools-replacement.man,1326,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-deployment-services-admin-pack-replacement.man,microsoft-windows-deployment-services-admin-pack-replacement.man,672,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-deviceaccess-replacement.man,microsoft-windows-deviceaccess-replacement.man,1421,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-enterprisemgmt-replacement.man,microsoft-windows-enterprisemgmt-replacement.man,1433,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-errorreportingcore-replacement.man,microsoft-windows-errorreportingcore-replacement.man,18153,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-errorreportingfaults-replacement.man,microsoft-windows-errorreportingfaults-replacement.man,1298,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-failovercluster-adminpak-replacement.man,microsoft-windows-failovercluster-adminpak-replacement.man,657,1701675698.0
D:\sources\replacementmanifests\microsoft-windows-familysafety-refreshtask-replacement.man,microsoft-windows-familysafety-refreshtask-replacement.man,1789,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-fax-service-replacement.man,microsoft-windows-fax-service-replacement.man,3998,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-feedback-service-replacement.man,microsoft-windows-feedback-service-replacement.man,1444,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-flighting-settings.replacement.man,microsoft-windows-flighting-settings.replacement.man,5077,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-geolocation-replacement.man,microsoft-windows-geolocation-replacement.man,1884,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-identity-foundation-migration-replacement.man,microsoft-windows-identity-foundation-migration-replacement.man,2149,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-ie-adminkitbranding-repl.man,microsoft-windows-ie-adminkitbranding-repl.man,4228,1701675698.0
D:\sources\replacementmanifests\microsoft-windows-ie-clientnetworkprotocolimplementation-repl.man,microsoft-windows-ie-clientnetworkprotocolimplementation-repl.man,19519,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-ie-internetexplorer-repl-2.man,microsoft-windows-ie-internetexplorer-repl-2.man,19986,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-ie-internetexplorer-repl.man,microsoft-windows-ie-internetexplorer-repl.man,16859,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-ie-pdm-replacement.man,microsoft-windows-ie-pdm-replacement.man,2848,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-ime-traditional-chinese-core-replacement.man,microsoft-windows-ime-traditional-chinese-core-replacement.man,9200,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-netfx35cdfcomp-replacement.man,microsoft-windows-netfx35cdfcomp-replacement.man,911,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-netfxcorecomp-repl.man,microsoft-windows-netfxcorecomp-repl.man,45739,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-network-setup-replacement.man,microsoft-windows-network-setup-replacement.man,884,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-networkbridge-replacement.man,microsoft-windows-networkbridge-replacement.man,744,1701675698.0
D:\sources\replacementmanifests\microsoft-windows-offlinefiles-replacement.man,microsoft-windows-offlinefiles-replacement.man,8102,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-powershell-replacement.man,microsoft-windows-powershell-replacement.man,3673,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-powershell-ws08-replacement.man,microsoft-windows-powershell-ws08-replacement.man,1161,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-powershellwebaccess-commands-powershell-migration-replacement.man,microsoft-windows-powershellwebaccess-commands-powershell-migration-replacement.man,874,1701675698.0
D:\sources\replacementmanifests\microsoft-windows-rmapi-replacement.man,microsoft-windows-rmapi-replacement.man,1708,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-securestartup-filterdriver-replacement.man,microsoft-windows-securestartup-filterdriver-replacement.man,4203,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-security-ngc-credprov-replacement.man,microsoft-windows-security-ngc-credprov-replacement.man,1766,1701675698.0
D:\sources\replacementmanifests\microsoft-windows-security-ngc-ctnrsvc-repl.man,microsoft-windows-security-ngc-ctnrsvc-repl.man,1298,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-servermanager-rsat-featuretools-replacement.man,microsoft-windows-servermanager-rsat-featuretools-replacement.man,686,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-servermanager-rsat-replacement.man,microsoft-windows-servermanager-rsat-replacement.man,659,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-servermanager-rsat-roletools-replacement.man,microsoft-windows-servermanager-rsat-roletools-replacement.man,680,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-servermanager-shell-replacement.man,microsoft-windows-servermanager-shell-replacement.man,747,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-services-targetedcontent-replacement.man,microsoft-windows-services-targetedcontent-replacement.man,839,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-slb-mux-replacement.man,microsoft-windows-slb-mux-replacement.man,1965,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-smb1-replacement.man,microsoft-windows-smb1-replacement.man,932,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-softwareinventorylogging-scheduledtasks-replacement.man,microsoft-windows-softwareinventorylogging-scheduledtasks-replacement.man,1059,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-storagemigration-od-replacement.man,microsoft-windows-storagemigration-od-replacement.man,1533,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-storagemigration-replacement.man,microsoft-windows-storagemigration-replacement.man,6366,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-sxs-replacement.man,microsoft-windows-sxs-replacement.man,1516,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-virtualization-vmswitch-migration-replacement.man,microsoft-windows-virtualization-vmswitch-migration-replacement.man,1970,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-wcfcorecomp-replacement.man,microsoft-windows-wcfcorecomp-replacement.man,865,1701675696.0
D:\sources\replacementmanifests\microsoft-windows-workstationservice-replacement.man,microsoft-windows-workstationservice-replacement.man,1265,1701675698.0
D:\sources\replacementmanifests\microsoft.windows.com.complus.setup-replacement.man,microsoft.windows.com.complus.setup-replacement.man,1940,1701675696.0
D:\sources\replacementmanifests\microsoft.windows.com.dtc.setup-replacement.man,microsoft.windows.com.dtc.setup-replacement.man,4456,1701675696.0
D:\sources\replacementmanifests\microsoftwindowsdefragcore-replacement.man,microsoftwindowsdefragcore-replacement.man,1508,1701675696.0
D:\sources\replacementmanifests\mmdeviceapi-migration-replacement.man,mmdeviceapi-migration-replacement.man,3690,1701675698.0
D:\sources\replacementmanifests\mmsys-migration-replacement.man,mmsys-migration-replacement.man,1376,1701675698.0
D:\sources\replacementmanifests\mpr-replacement.man,mpr-replacement.man,770,1701675696.0
D:\sources\replacementmanifests\msmpeg2vdec-migration-replacement.man,msmpeg2vdec-migration-replacement.man,1210,1701675696.0
D:\sources\replacementmanifests\muisettings-replacement.man,muisettings-replacement.man,1676,1701675696.0
D:\sources\replacementmanifests\mup-replacement.man,mup-replacement.man,2520,1701675696.0
D:\sources\replacementmanifests\nchostagent-replacement.man,nchostagent-replacement.man,3201,1701675696.0
D:\sources\replacementmanifests\ndis-repl.man,ndis-repl.man,3381,1701675698.0
D:\sources\replacementmanifests\netfx-wcf-http-activation-replacement.man,netfx-wcf-http-activation-replacement.man,1848,1701675696.0
D:\sources\replacementmanifests\netfx-wcf-msmqactivation-registration-replacement.man,netfx-wcf-msmqactivation-registration-replacement.man,1043,1701675696.0
D:\sources\replacementmanifests\netfx-wcf-pipeactivation-registration-replacement.man,netfx-wcf-pipeactivation-registration-replacement.man,1043,1701675696.0
D:\sources\replacementmanifests\netfx-wcf-tcpactivation-registration-replacement.man,netfx-wcf-tcpactivation-registration-replacement.man,1036,1701675696.0
D:\sources\replacementmanifests\netfx3-replacement.man,netfx3-replacement.man,601,1701675698.0
D:\sources\replacementmanifests\netfx4-policy-replacement.man,netfx4-policy-replacement.man,863,1701675696.0
D:\sources\replacementmanifests\netfx4-replacement.man,netfx4-replacement.man,668,1701675696.0
D:\sources\replacementmanifests\netfx4-wcf-client-replacement.man,netfx4-wcf-client-replacement.man,1517,1701675696.0
D:\sources\replacementmanifests\netfx4-wcf-extended-replacement.man,netfx4-wcf-extended-replacement.man,1433,1701675696.0
D:\sources\replacementmanifests\netfx4clientcorecomp-replacement.man,netfx4clientcorecomp-replacement.man,17501,1701675696.0
D:\sources\replacementmanifests\networking-mpssvc-svc.replacement.man,networking-mpssvc-svc.replacement.man,1727,1701675698.0
D:\sources\replacementmanifests\networkloadbalancingmanagementclient-replacement.man,networkloadbalancingmanagementclient-replacement.man,674,1701675696.0
D:\sources\replacementmanifests\networkloadbalancingmanagementheadlessserver-replacement.man,networkloadbalancingmanagementheadlessserver-replacement.man,673,1701675696.0
D:\sources\replacementmanifests\networkprofile-replacement.man,networkprofile-replacement.man,2131,1701675696.0
D:\sources\replacementmanifests\networksecurity.replacement.man,networksecurity.replacement.man,10567,1701675696.0
D:\sources\replacementmanifests\nfs-admincore-repl.man,nfs-admincore-repl.man,1277,1701675696.0
D:\sources\replacementmanifests\nfs-clientcore-repl.man,nfs-clientcore-repl.man,1199,1701675698.0
D:\sources\replacementmanifests\nfs-servercore-repl.man,nfs-servercore-repl.man,1193,1701675696.0
D:\sources\replacementmanifests\nfs-servercoreupg-clientcore-repl.man,nfs-servercoreupg-clientcore-repl.man,1095,1701675696.0
D:\sources\replacementmanifests\nfs-servercoreupg-servercore-repl.man,nfs-servercoreupg-servercore-repl.man,1094,1701675696.0
D:\sources\replacementmanifests\ngclocalaccountmigplugin-replacement.man,ngclocalaccountmigplugin-replacement.man,1336,1701675696.0
D:\sources\replacementmanifests\ngcpopkeysrv_dll-repl.man,ngcpopkeysrv_dll-repl.man,911,1701675698.0
D:\sources\replacementmanifests\nlasvc-replace.man,nlasvc-replace.man,943,1701675698.0
D:\sources\replacementmanifests\notepad-repl.man,notepad-repl.man,1041,1701675698.0
D:\sources\replacementmanifests\npas-role-replacement.man,npas-role-replacement.man,753,1701675698.0
D:\sources\replacementmanifests\npsui-replacement.man,npsui-replacement.man,633,1701675698.0
D:\sources\replacementmanifests\odbc32dll-repl.man,odbc32dll-repl.man,13893,1701675696.0
D:\sources\replacementmanifests\onecore_speechcommon-rep.man,onecore_speechcommon-rep.man,11885,1701675696.0
D:\sources\replacementmanifests\openssh-common-components-onecore-replacement.man,openssh-common-components-onecore-replacement.man,911,1701675696.0
D:\sources\replacementmanifests\pcpksp_dll-repl.man,pcpksp_dll-repl.man,3628,1701675698.0
D:\sources\replacementmanifests\peerdist-client-migration-replacement.man,peerdist-client-migration-replacement.man,6356,1701675698.0
D:\sources\replacementmanifests\peerdist-server-migration-replacement.man,peerdist-server-migration-replacement.man,6363,1701675698.0
D:\sources\replacementmanifests\peerdist-upgrade-replacement.man,peerdist-upgrade-replacement.man,3261,1701675698.0
D:\sources\replacementmanifests\peertopeergrouping-replacement.man,peertopeergrouping-replacement.man,1702,1701675698.0
D:\sources\replacementmanifests\performancecounterinfrastructurenonexecutable-replacement.man,performancecounterinfrastructurenonexecutable-replacement.man,1669,1701675698.0
D:\sources\replacementmanifests\personalizationcsp-repl.man,personalizationcsp-repl.man,1386,1701675698.0
D:\sources\replacementmanifests\pnpmigration-replacement.man,pnpmigration-replacement.man,982,1701675698.0
D:\sources\replacementmanifests\posproviders-replacement.man,posproviders-replacement.man,1303,1701675698.0
D:\sources\replacementmanifests\power-energyestimationengine-replacement.man,power-energyestimationengine-replacement.man,6428,1701675698.0
D:\sources\replacementmanifests\powercpl-replacement.man,powercpl-replacement.man,2577,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v1019h1.man,powermanagement-powerpolicy-definitions-replacement-v1019h1.man,6093,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v1119h1.man,powermanagement-powerpolicy-definitions-replacement-v1119h1.man,5606,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v12vb.man,powermanagement-powerpolicy-definitions-replacement-v12vb.man,5611,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v13vb.man,powermanagement-powerpolicy-definitions-replacement-v13vb.man,6089,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v4rs1.man,powermanagement-powerpolicy-definitions-replacement-v4rs1.man,4183,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v5rs1.man,powermanagement-powerpolicy-definitions-replacement-v5rs1.man,4183,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v6rs2.man,powermanagement-powerpolicy-definitions-replacement-v6rs2.man,4183,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v7rs2.man,powermanagement-powerpolicy-definitions-replacement-v7rs2.man,5453,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v8rs4.man,powermanagement-powerpolicy-definitions-replacement-v8rs4.man,5953,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-v9rs5.man,powermanagement-powerpolicy-definitions-replacement-v9rs5.man,6072,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-vista.man,powermanagement-powerpolicy-definitions-replacement-vista.man,1899,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-win10.man,powermanagement-powerpolicy-definitions-replacement-win10.man,3371,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-win7.man,powermanagement-powerpolicy-definitions-replacement-win7.man,2616,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-definitions-replacement-win8.man,powermanagement-powerpolicy-definitions-replacement-win8.man,27152,1701675698.0
D:\sources\replacementmanifests\powermanagement-powerpolicy-migration-replacement.man,powermanagement-powerpolicy-migration-replacement.man,652,1701675698.0
D:\sources\replacementmanifests\ppipolicies-encryption-replacement.man,ppipolicies-encryption-replacement.man,1001,1701675698.0
D:\sources\replacementmanifests\ppipolicies-general-replacement.man,ppipolicies-general-replacement.man,2161,1701675698.0
D:\sources\replacementmanifests\ppipolicies-miracast-replacement.man,ppipolicies-miracast-replacement.man,1352,1701675698.0
D:\sources\replacementmanifests\ppipolicies-power-replacement.man,ppipolicies-power-replacement.man,985,1701675698.0
D:\sources\replacementmanifests\printing-localprinting-replacement.man,printing-localprinting-replacement.man,3623,1701675698.0
D:\sources\replacementmanifests\printing-server-foundation-features-upgrade.man,printing-server-foundation-features-upgrade.man,1400,1701675698.0
D:\sources\replacementmanifests\printing-servercore-wow64-rm.man,printing-servercore-wow64-rm.man,930,1701675698.0
D:\sources\replacementmanifests\printing-spooler-core-replacement.man,printing-spooler-core-replacement.man,933,1701675698.0
D:\sources\replacementmanifests\processmodel-cpt-rm.man,processmodel-cpt-rm.man,1862,1701675698.0
D:\sources\replacementmanifests\profsvcreplacement.man,profsvcreplacement.man,1046,1701675698.0
D:\sources\replacementmanifests\propsys-replacement.man,propsys-replacement.man,2282,1701675698.0
D:\sources\replacementmanifests\quickactions-windows-replacement.man,quickactions-windows-replacement.man,1380,1701675698.0
D:\sources\replacementmanifests\rasapi-repl.man,rasapi-repl.man,3203,1701675698.0
D:\sources\replacementmanifests\rasbase-rassstp-repl.man,rasbase-rassstp-repl.man,6131,1701675698.0
D:\sources\replacementmanifests\rasbase-repl.man,rasbase-repl.man,5955,1701675698.0
D:\sources\replacementmanifests\rasddm-repl.man,rasddm-repl.man,2523,1701675698.0
D:\sources\replacementmanifests\rasmanservice-repl.man,rasmanservice-repl.man,2276,1701675698.0
D:\sources\replacementmanifests\rasmanservice-replv2.man,rasmanservice-replv2.man,2701,1701675698.0
D:\sources\replacementmanifests\rasmanservice-replv3.man,rasmanservice-replv3.man,2805,1701675698.0
D:\sources\replacementmanifests\rasppp-repl.man,rasppp-repl.man,2975,1701675698.0
D:\sources\replacementmanifests\rasrqs-repl.man,rasrqs-repl.man,1814,1701675698.0
D:\sources\replacementmanifests\rasserver-repl.man,rasserver-repl.man,27273,1701675698.0
D:\sources\replacementmanifests\rasserveradmintools-replacement.man,rasserveradmintools-replacement.man,642,1701675698.0
D:\sources\replacementmanifests\refs-replacement.man,refs-replacement.man,1156,1701675698.0
D:\sources\replacementmanifests\refs-v1-replacement.man,refs-v1-replacement.man,454,1701675698.0
D:\sources\replacementmanifests\retaildemo.deployment.replacement.man,retaildemo.deployment.replacement.man,1041,1701675698.0
D:\sources\replacementmanifests\rights-management-client-v1-api-replacement.man,rights-management-client-v1-api-replacement.man,4460,1701675698.0
D:\sources\replacementmanifests\rights-management-services-admin-tools-replacement.man,rights-management-services-admin-tools-replacement.man,1032,1701675698.0
D:\sources\replacementmanifests\rights-management-services-management-tools-replacement.man,rights-management-services-management-tools-replacement.man,1041,1701675698.0
D:\sources\replacementmanifests\rights-management-services-role-replacement.man,rights-management-services-role-replacement.man,1019,1701675698.0
D:\sources\replacementmanifests\schedsvc-replacement.man,schedsvc-replacement.man,2317,1701675698.0
D:\sources\replacementmanifests\security-malware-windows-defender-repl.man,security-malware-windows-defender-repl.man,2601,1701675698.0
D:\sources\replacementmanifests\security-spp-migration-replacement.man,security-spp-migration-replacement.man,2849,1701675698.0
D:\sources\replacementmanifests\securitycenter-core-replacement.man,securitycenter-core-replacement.man,957,1701675698.0
D:\sources\replacementmanifests\servercore-wow64-rm.man,servercore-wow64-rm.man,763,1701675698.0
D:\sources\replacementmanifests\settingshandlers_accessibility-replacement.man,settingshandlers_accessibility-replacement.man,972,1701675698.0
D:\sources\replacementmanifests\sharedpccsp-repl.man,sharedpccsp-repl.man,1282,1701675698.0
D:\sources\replacementmanifests\sharemgmt-rsatclient-tools-replacement.man,sharemgmt-rsatclient-tools-replacement.man,625,1701675698.0
D:\sources\replacementmanifests\shell32-replacement.man,shell32-replacement.man,18658,1701675698.0
D:\sources\replacementmanifests\shmig-replacement.man,shmig-replacement.man,2843,1701675698.0
D:\sources\replacementmanifests\shutdown-event-tracker-repl.man,shutdown-event-tracker-repl.man,1145,1701675698.0
D:\sources\replacementmanifests\signalmanager-replacement.man,signalmanager-replacement.man,1036,1701675698.0
D:\sources\replacementmanifests\signature-replacement.man,signature-replacement.man,2906,1701675698.0
D:\sources\replacementmanifests\smartcardsubsystem-repl.man,smartcardsubsystem-repl.man,2394,1701675698.0
D:\sources\replacementmanifests\smsroutersvc-replacement.man,smsroutersvc-replacement.man,2076,1701675698.0
D:\sources\replacementmanifests\snippingtoolsettingsmigration-replacement.man,snippingtoolsettingsmigration-replacement.man,880,1701675698.0
D:\sources\replacementmanifests\snmp-gui-tools-replacement.man,snmp-gui-tools-replacement.man,634,1701675698.0
D:\sources\replacementmanifests\sounds-migration-replacement.man,sounds-migration-replacement.man,2423,1701675698.0
D:\sources\replacementmanifests\spectrum-replacement.man,spectrum-replacement.man,864,1701675698.0
D:\sources\replacementmanifests\srm-cbadriver-repl.man,srm-cbadriver-repl.man,2610,1701675698.0
D:\sources\replacementmanifests\srm-datascrndriver-repl.man,srm-datascrndriver-repl.man,2621,1701675698.0
D:\sources\replacementmanifests\srm-infrastructure-repl.man,srm-infrastructure-repl.man,694,1701675698.0
D:\sources\replacementmanifests\srm-management-repl.man,srm-management-repl.man,621,1701675698.0
D:\sources\replacementmanifests\srm-quotadriver-repl.man,srm-quotadriver-repl.man,2590,1701675698.0
D:\sources\replacementmanifests\srm-service-repl.man,srm-service-repl.man,4084,1701675698.0
D:\sources\replacementmanifests\srm-service-reports-repl.man,srm-service-reports-repl.man,2827,1701675698.0
D:\sources\replacementmanifests\srm-ui-repl.man,srm-ui-repl.man,2410,1701675698.0
D:\sources\replacementmanifests\srumon-replacement.man,srumon-replacement.man,1307,1701675698.0
D:\sources\replacementmanifests\starttiledata-replacement.man,starttiledata-replacement.man,4572,1701675698.0
D:\sources\replacementmanifests\sysdm-replacement.man,sysdm-replacement.man,2692,1701675698.0
D:\sources\replacementmanifests\sysmain-replacement.man,sysmain-replacement.man,1823,1701675698.0
D:\sources\replacementmanifests\systemsettingsthreshold-replacement.man,systemsettingsthreshold-replacement.man,1027,1701675698.0
D:\sources\replacementmanifests\systemsettings_handlers_cortana-replacement.man,systemsettings_handlers_cortana-replacement.man,992,1701675698.0
D:\sources\replacementmanifests\tabletpcplatforminput-core-replacement.man,tabletpcplatforminput-core-replacement.man,15619,1701675698.0
D:\sources\replacementmanifests\tcblaunch-replacement.man,tcblaunch-replacement.man,880,1701675698.0
D:\sources\replacementmanifests\tcpip-replacement.man,tcpip-replacement.man,24488,1701675698.0
D:\sources\replacementmanifests\terminalservices-appserver-licensing-replacement.man,terminalservices-appserver-licensing-replacement.man,1134,1701675698.0
D:\sources\replacementmanifests\terminalservices-gateway-package-r-replacement.man,terminalservices-gateway-package-r-replacement.man,1039,1701675698.0
D:\sources\replacementmanifests\terminalservices-gateway-package-replacement.man,terminalservices-gateway-package-replacement.man,1039,1701675698.0
D:\sources\replacementmanifests\terminalservices-gateway-ui-package-r-replacement.man,terminalservices-gateway-ui-package-r-replacement.man,1052,1701675698.0
D:\sources\replacementmanifests\terminalservices-gateway-ui-package-replacement.man,terminalservices-gateway-ui-package-replacement.man,1052,1701675698.0
D:\sources\replacementmanifests\terminalservices-licenseserver-replacement.man,terminalservices-licenseserver-replacement.man,1731,1701675698.0
D:\sources\replacementmanifests\terminalservices-localsessionmanager-replacement.man,terminalservices-localsessionmanager-replacement.man,1377,1701675698.0
D:\sources\replacementmanifests\terminalservices-publishing-wmiprovider-replacement.man,terminalservices-publishing-wmiprovider-replacement.man,904,1701675698.0
D:\sources\replacementmanifests\terminalservices-rapweb-replacement.man,terminalservices-rapweb-replacement.man,860,1701675698.0
D:\sources\replacementmanifests\terminalservices-rapwebpart-replacement.man,terminalservices-rapwebpart-replacement.man,1083,1701675698.0
D:\sources\replacementmanifests\terminalservices-rdp-winstationextensions-replacement.man,terminalservices-rdp-winstationextensions-replacement.man,3390,1701675698.0
D:\sources\replacementmanifests\terminalservices-remoteconnectionmanager-replacement.man,terminalservices-remoteconnectionmanager-replacement.man,5441,1701675698.0
D:\sources\replacementmanifests\terminalservices-role-package-r-replacement.man,terminalservices-role-package-r-replacement.man,1044,1701675698.0
D:\sources\replacementmanifests\terminalservices-role-package-replacement.man,terminalservices-role-package-replacement.man,1042,1701675698.0
D:\sources\replacementmanifests\terminalservices-sessiondirectory-client-replacement.man,terminalservices-sessiondirectory-client-replacement.man,2743,1701675698.0
D:\sources\replacementmanifests\terminalservices-sessiondirectory-server-replacement.man,terminalservices-sessiondirectory-server-replacement.man,4168,1701675698.0
D:\sources\replacementmanifests\terminalservices-tsv-vmhostagent-replacement.man,terminalservices-tsv-vmhostagent-replacement.man,1279,1701675698.0
D:\sources\replacementmanifests\tetheringservice-repl.man,tetheringservice-repl.man,1065,1701675698.0
D:\sources\replacementmanifests\textservicesframework-migration-replacement.man,textservicesframework-migration-replacement.man,6487,1701675698.0
D:\sources\replacementmanifests\time-service-replacement.man,time-service-replacement.man,1190,1701675698.0
D:\sources\replacementmanifests\tpmdriverwmi-replacement.man,tpmdriverwmi-replacement.man,2599,1701675698.0
D:\sources\replacementmanifests\tpmvsc-repl.man,tpmvsc-repl.man,916,1701675698.0
D:\sources\replacementmanifests\twinui-replacement.man,twinui-replacement.man,12641,1701675698.0
D:\sources\replacementmanifests\twinui.pcshell-replacement.man,twinui.pcshell-replacement.man,1430,1701675698.0
D:\sources\replacementmanifests\udfs-replacement.man,udfs-replacement.man,1557,1701675698.0
D:\sources\replacementmanifests\updateagent-replacement.man,updateagent-replacement.man,1124,1701675698.0
D:\sources\replacementmanifests\updateservices-common-replacement.man,updateservices-common-replacement.man,850,1701675698.0
D:\sources\replacementmanifests\updateservices-services-replacement.man,updateservices-services-replacement.man,2825,1701675698.0
D:\sources\replacementmanifests\upnpdevicehost-replacement.man,upnpdevicehost-replacement.man,2455,1701675698.0
D:\sources\replacementmanifests\upnpdevicehost-server-replacement.man,upnpdevicehost-server-replacement.man,2462,1701675698.0
D:\sources\replacementmanifests\upnpssdp-replacement.man,upnpssdp-replacement.man,2320,1701675698.0
D:\sources\replacementmanifests\upnpssdp-server-replacement.man,upnpssdp-server-replacement.man,2327,1701675698.0
D:\sources\replacementmanifests\usbmigration-replacement.man,usbmigration-replacement.man,1685,1701675698.0
D:\sources\replacementmanifests\vault-replacement.man,vault-replacement.man,2188,1701675698.0
D:\sources\replacementmanifests\video-tvvideocontrol-replacement.man,video-tvvideocontrol-replacement.man,914,1701675698.0
D:\sources\replacementmanifests\virtualdiskservice-repl.man,virtualdiskservice-repl.man,1786,1701675698.0
D:\sources\replacementmanifests\volsnap-repl.man,volsnap-repl.man,2955,1701675698.0
D:\sources\replacementmanifests\vssservice-repl.man,vssservice-repl.man,4120,1701675698.0
D:\sources\replacementmanifests\wbiosrvc-replacement.man,wbiosrvc-replacement.man,1877,1701675698.0
D:\sources\replacementmanifests\wcf-http-activation-replacement.man,wcf-http-activation-replacement.man,850,1701675698.0
D:\sources\replacementmanifests\wcf-nonhttp-activation-replacement.man,wcf-nonhttp-activation-replacement.man,860,1701675698.0
D:\sources\replacementmanifests\web-services-for-management-core-replacement.man,web-services-for-management-core-replacement.man,13906,1701675698.0
D:\sources\replacementmanifests\webdavredir-clientonly-replacement.man,webdavredir-clientonly-replacement.man,2138,1701675698.0
